Data;MKT;SMB;HML;WML;RF;BBSA3;PETR4;CMIG4;PORT
2019-09-24;-0.006624775;-0.000272713;-0.00426402;0.001276761;0.000208345;-0.0305;-0.0076;-0.0105;-0.017173145
2019-09-23;-0.001328497;-0.000545138;-0.001682702;-0.005360738;0.000208345;-0.0048;0.0178;-0.0065;0.001196343
2019-09-20;0.002415681;-0.00599225;-0.012399292;-0.006086882;0.000208345;0.0158;-0.0106;-0.0039;0.001556767
2019-09-19;-0.000890458;-0.001249052;-0.002124087;0.011775935;0.000208345;-0.026;0.0026;0.0026;-0.008147025
2019-09-18;-0.001089015;0.005520459;-0.004696537;-0.003637626;0.000209099;0.0152;-0.017;-0.0077;-0.001795896
2019-09-17;0.009527322;-0.002198015;0.00352294;0.007537453;0.000210228;0.0139;-0.0132;0.0211;0.008432586
2019-09-16;0.00128322;-0.007388835;-0.008195564;-0.008842668;0.000211357;-0.0104;0.0439;-0.0219;0.00153188
2019-09-13;-0.008731199;-0.00067031;-0.004346953;0.002250755;0.000212862;-0.0179;-0.0067;-0.0177;-0.014580386
2019-09-12;0.00762356;-0.005537155;0.003118683;-0.007716844;0.000213238;0.0051;0.0071;-0.0025;0.003144014
2019-09-11;0.006797055;0.007654541;-0.001996448;0.021125644;0.000214367;-0.0238;-0.0085;0.0232;-0.003667937
2019-09-10;-0.002441251;0.004062873;0.001389279;-0.01086614;0.000215119;-0.0168;0.0063;-0.0051;-0.006185569
2019-09-09;0.000158522;7.25444E-05;0.000146326;-0.028121267;0.000216246;0.0124;0.0155;-0.0164;0.003687008
2019-09-06;0.004631787;0.001302015;0.001518479;-0.003926875;0.000217374;0.0407;0.0049;-0.0075;0.014213495
2019-09-05;0.008401654;-0.005794711;0.00181322;0.009128916;0.000218125;0.0349;0.005;0.0088;0.017503953
2019-09-04;0.013190102;-0.01498947;-0.010050085;-0.01057253;0.000219252;0.0237;0.0258;0.0064;0.018535233
2019-09-03;-0.0086806;0.006557012;-0.004726213;-0.017839903;0.000220003;-0.0186;0.0119;-0.02;-0.010209093
2019-09-02;-0.004470837;0.002551049;0.007278575;0.005921316;0.00022113;-0.0128;-0.0078;0.0088;-0.00413783
2019-08-30;0.007982372;0.017671276;0.012781348;0.000969227;0.00022188;0.0257;0;0.0219;0.016967433
2019-08-29;0.023002576;0.00803897;0.001531182;-0.007969026;0.000222631;0.0243;0.037;0.0305;0.030058043
2019-08-28;0.009376358;0.006903419;0.001450654;-0.004702097;0.000223006;-0.0083;0.0103;-0.0296;-0.0100078
2019-08-27;0.007822613;0.000582966;-4.69759E-06;0.008566367;0.000223006;-0.008;0.0159;0.0052;0.003347473
2019-08-26;-0.012550483;-0.01159715;-0.012010434;-0.000373213;0.000223006;-0.0047;-0.0132;-0.0128;-0.009872435
2019-08-23;-0.022214966;-0.002766173;-0.007821213;-0.000145139;0.000223006;-0.0364;-0.0373;-0.0309;-0.03482551
2019-08-22;-0.011735408;0.012296452;0.006009598;-0.006408677;0.000223381;-0.0055;-0.009;-0.0229;-0.012324575
2019-08-21;0.018827204;0.002445376;0.014887827;0.008336738;0.000223757;0.0572;0.0595;0.0415;0.052627394
2019-08-20;-0.002828391;-0.013547532;-0.013037753;0.005045303;0.000224132;-0.0009;-0.0004;0.0013;-2.04312E-05
2019-08-19;-0.004093966;-0.005137938;-0.003299972;0.004732531;0.000224507;-0.0197;0.005;0.014;-0.001277354
2019-08-16;0.006826812;-0.010885451;-0.005680015;0.000483193;0.000224882;-0.0026;-0.0132;0.0303;0.005303306
2019-08-15;-0.013813216;-0.021072198;-0.014075987;0.008207239;0.000225257;-0.0009;-0.0277;-0.0269;-0.017362324
2019-08-14;-0.026466727;0.002833761;-0.009885298;0.003475731;0.000225257;-0.0349;-0.0337;-0.0225;-0.030412404
2019-08-13;0.011963887;0.004598023;0.001245875;-0.004621861;0.000225632;0.0117;0.0134;0.0217;0.015531701
2019-08-12;-0.019937979;0.007686072;-0.000595442;0.000400721;0.000226007;-0.0339;-0.024;-0.0051;-0.021411372
2019-08-09;-0.000221861;-0.008516051;-0.027796701;-0.008707223;0.000226007;-0.0031;-0.0027;0.0064;0.000187239
2019-08-08;0.011422049;0.007464408;0.005108522;0.006077152;0.000226382;0.0072;0.0293;0.0358;0.023165157
2019-08-07;0.006114671;0.002376823;0.005817413;0.002247163;0.000226757;-0.001;-0.0108;-0.0346;-0.015061807
2019-08-06;0.01928575;-0.001697507;0.000972643;0.013184863;0.000226757;0.0136;0.0129;0.0317;0.019438411
2019-08-05;-0.02279586;0.007406829;7.78195E-05;0.002701165;0.000227131;-0.0187;-0.0366;-0.0207;-0.024566352
2019-08-02;0.005347767;-0.005505981;0.004728385;0.005918655;0.000227506;0.0002;0.0359;-0.0013;0.010067781
2019-08-01;0.003710574;-0.008827098;-0.001755694;0.013673916;0.000227506;-0.0095;-0.0184;0.0171;-0.003205874
2019-07-31;-0.00896676;-0.002376218;-0.000765179;0.003399795;0.000231253;-0.0144;-0.0061;-0.0026;-0.008050605
2019-07-30;-0.003841941;0.007996817;0.004670368;0.00824889;0.000231627;-0.0101;-0.0053;0.0093;-0.002230269
2019-07-29;0.007232188;-0.004623333;0.001283152;0.005267869;0.00023275;0.009;0.0092;-0.0053;0.004284798
2019-07-26;0.002102564;-0.004688867;-0.001156898;0.002735365;0.000233499;-0.0024;-0.0279;0.004;-0.007669757
2019-07-25;-0.009842082;0.002469327;-0.013065153;-0.011542607;0.000233873;-0.0422;-0.0168;-0.0117;-0.024642199
2019-07-24;0.002377771;-0.013818083;-0.012690566;-0.007112822;0.000234247;0.0181;-0.0062;-0.0154;-0.000139713
2019-07-23;-0.001862189;0.006531203;0.009412827;0.007978508;0.000235369;-0.0117;0.0011;0.0013;-0.003643098
2019-07-22;0.003112721;-0.009181326;-0.006482127;0.002031208;0.000236491;0.0002;0.0018;-0.0051;-0.001104427
2019-07-19;-0.011733823;-0.002072248;-0.004723448;0.001063171;0.000237987;-0.0125;-0.0025;-0.0238;-0.013367564
2019-07-18;0.008035921;-0.000689661;0.002552387;0.009677198;0.000238735;0.017;-0.0061;-0.0087;0.001712419
2019-07-17;0.0009049;-2.59327E-05;-0.005239537;-0.000236744;0.000239482;0.0002;-0.0054;0.0062;0.000576351
2019-07-16;-0.000735403;0.004474706;0.008412537;0.010420703;0.000240229;0.0015;-0.0124;0.0025;-0.002203229
2019-07-15;-0.002323831;0.008567177;0.011718156;-0.003230468;0.000240229;-0.006;-0.0123;-0.0172;-0.011568251
2019-07-12;-0.011406632;0.004371426;-0.003992306;-0.001906326;0.000241723;-0.0226;0.0046;-0.0109;-0.010794791
2019-07-11;-0.005512393;-0.005000554;0.00284762;0.007674699;0.000242097;-0.0195;0.0118;-0.0072;-0.006303736
2019-07-10;0.012400259;-0.001723384;-0.00429051;0.002113059;0.000242844;-0.0126;0.0152;0.0197;0.006255675
2019-07-08;0.004159996;0.030173747;0.015445399;-0.004432729;0.000244337;-0.0009;0.0091;0.0037;0.003539798
2019-07-05;0.00454082;0.005404635;-0.005773512;0.0043975;0.000245456;-0.0033;0.0004;0.0037;0.000111179
2019-07-04;0.014755122;-0.001108583;-0.001204895;-0.001799678;0.000245456;0.0162;0.0096;0.01;0.012213601
2019-07-03;0.015028789;0.001247231;0.005132143;0.008341515;0.000246202;0.0209;0.0116;0.0101;0.014593967
2019-07-02;-0.006331313;0.006247602;0.002219544;0.004790865;0.000246202;-0.0128;-0.0161;-0.0174;-0.015293894
2019-07-01;0.001165534;0.004022508;0.007089846;0.007005481;0.000246202;-0.0011;-0.0055;0.0075;0.000492742
2019-06-28;0.003204558;0.006413022;0.012626202;0.005591777;0.000246202;0.0026;0.0066;0.0127;0.007133078
2019-06-27;0.000135945;-0.005924021;0.001194492;0.002364058;0.000246202;0.002;-0.0159;0.0233;0.003911104
2019-06-26;0.00616988;0.002643543;0.004645463;-0.000213392;0.000246202;0.0217;0.0058;-0.0052;0.008102984
2019-06-25;-0.017358258;0.010040846;0.002372624;-0.001013517;0.000246202;-0.0092;-0.0262;-0.0252;-0.019478112
2019-06-24;0.000149423;0.013875791;0.011543687;-0.006390754;0.000246202;0.0025;-0.0011;0.0025;0.001454439
2019-06-21;0.013855604;0.001179526;0.003229246;-0.004024125;0.000246202;0.0078;0.0276;0.0089;0.013917759
2019-06-19;0.007973447;-0.000735658;0.003909457;-0.000270786;0.000245083;0.0165;0.0026;0.0013;0.007389269
2019-06-18;0.01666064;-0.005170894;0.000503948;0.006077262;0.000245083;0.0234;0.0125;-0.0088;0.009486031
2019-06-17;-0.003153994;0.001442714;-3.73304E-05;0.005324195;0.000245083;-0.001;0.0018;0.0128;0.004419604
2019-06-14;-0.00751208;0.011690999;-0.00907761;-0.007697196;0.00024471;-0.0177;-0.0044;-0.0176;-0.013803855
2019-06-13;0.004725674;-0.004553505;-0.006437539;0.000801258;0.00024471;-0.0159;0.0123;0.0127;0.001836801
2019-06-12;-0.006617386;0.004089819;0.001783362;-0.009446264;0.000245456;-0.0089;-0.0114;-0.026;-0.015334002
2019-06-11;0.012770896;0.006598008;-0.000697689;-0.012891218;0.000245829;0.0199;0.0191;0.0202;0.019767792
2019-06-10;-0.003305068;-0.00735828;-0.009031037;-0.00199038;0.000245829;-0.0094;-0.0041;-0.0306;-0.014937186
2019-06-07;0.005223665;0.003302357;-0.003840952;0.002803488;0.000246202;-0.0081;0.0183;-0.0061;0.000235037
2019-06-06;0.010669666;0.0036116;0.010056114;0.008193029;0.000246202;0.0254;0.0162;0.034;0.025598661
2019-06-05;-0.012278234;0.004145615;0.004999677;0.000126935;0.000246202;-0.0276;-0.013;-0.01;-0.017484854
2019-06-04;0.003394781;0.003921997;0.019913286;0.004021215;0.000246202;0.0163;0.0081;0.0139;0.013117334
2019-06-03;-0.000356246;0.0044585;0.007926081;0.002035829;0.000246202;0.0046;0.0172;-0.005;0.005055017
2019-05-31;-0.002507126;-0.002395449;0.000660485;0.007049249;0.000246202;-0.0019;-0.0229;0.0115;-0.003526232
2019-05-30;0.008189266;-0.002466612;0.004548652;0.013313008;0.000246576;0.0146;-0.0132;0.0208;0.008595487
2019-05-29;0.001547241;-0.001590057;-0.001118127;0.002529807;0.000246576;-0.001;-0.0112;0.0212;0.003447858
2019-05-28;0.01606751;-0.00568034;-0.002193282;0.010804577;0.000246202;0.013;0.0213;0.0217;0.018314627
2019-05-27;0.011118979;0.003449016;0.005450424;0.0047878;0.000246202;0.0195;0.0057;0.0151;0.014023314
2019-05-24;-0.003491719;0.002264298;-0.0011591;-0.004209242;0.000246576;0.0147;0.0097;-0.0162;0.002933524
2019-05-23;-0.004164445;0.002025592;-0.003133625;-0.007828035;0.000246576;0.0016;-0.0171;-0.0067;-0.006601616
2019-05-22;-0.000550767;-0.001626716;0.001189445;0.003241963;0.000246576;0;-0.0038;-0.0053;-0.002872768
2019-05-21;0.02749208;-0.003434308;0.000247033;0.006998543;0.000246576;0.0571;0.038;0.052;0.049850359
2019-05-20;0.021236096;-0.004489632;-0.000182575;0.005678475;0.000246576;0.0384;0.034;0.058;0.043664502
2019-05-17;-0.002686421;-0.007218468;-0.004618773;0.007349066;0.000246576;-0.0173;-0.0233;-0.0175;-0.01910936
2019-05-16;-0.016180037;0.00162432;-0.007733957;0.009425888;0.000246576;-0.0312;-0.0236;-0.0284;-0.028058076
2019-05-15;-0.005879674;-0.01378891;-0.009051261;0.004367273;0.000246576;-0.0165;-0.0046;-0.0222;-0.014946481
2019-05-14;0.002878391;-0.008022299;0.003738569;0.003044089;0.000246202;-0.0097;0.0039;0.0112;0.00122624
2019-05-13;-0.025615783;0.00409244;-0.002207179;-0.00415995;0.000246576;-0.0357;-0.0292;-0.0404;-0.035381025
2019-05-10;-0.006154792;0.007321286;0.006314881;-0.004735038;0.000246576;-0.017;-0.0056;-0.008;-0.010684891
2019-05-09;-0.008857947;0.002110761;-0.002500518;-0.002019151;0.000246576;0.0087;-0.0197;-0.0053;-0.004221461
2019-05-08;0.01204585;0.000325448;-0.00329757;0.004814743;0.000246576;0.0222;0.0387;0.004;0.020917058
2019-05-07;-0.007666777;-0.007220841;0.00446385;0.003162713;0.000246202;0.0024;-0.0157;-0.0066;-0.005861014
2019-05-06;-0.007960464;0.001923581;0.001098742;0.003722708;0.000246202;-0.0142;-0.003;-0.0013;-0.006641171
2019-05-03;0.003521625;-0.007195799;0.006054794;0.003937848;0.000246202;0.0058;0.0045;-0.0182;-0.002588677
2019-05-02;-0.007603982;0.006007938;-0.004814189;-0.00149004;0.000246576;0.0022;-0.014;0;-0.003239375
2019-04-30;0.002603238;-0.00499337;-0.000768556;0.007136197;0.000246576;0.0063;-0.0095;0.0199;0.006250782
2019-04-29;-0.000193955;-0.003376732;0.000181717;-0.003745111;0.000246202;0.0004;0.0044;-0.0026;0.000560345
2019-04-26;-0.003712399;-0.006908494;0.005933574;0.009658203;0.000246576;0.0051;-0.0191;-0.0026;-0.004498723
2019-04-25;0.015352434;-0.005842327;-0.003446427;0.00065112;0.000246202;0.0164;0.0072;0.0174;0.014061808
2019-04-24;-0.007889157;-0.001222233;-0.005777359;0.00315967;0.000246202;-0.0203;-0.0029;-0.0146;-0.013343818
2019-04-23;0.013298924;-2.12351E-05;0.00089236;0.006280176;0.000246202;0.0201;0.0087;0.0134;0.014552622
2019-04-22;0.001456352;-0.001315901;0.001165905;0.003284064;0.000246202;-0.0104;-0.0058;0.015;-0.000585577
2019-04-18;0.012313696;-0.003261088;0.000797945;0.004722384;0.000246576;0.035;0.0318;0.0223;0.029831399
2019-04-17;-0.011989237;0.000400812;0.003614771;0.001562412;0.000246202;-0.0132;0.0011;-0.0191;-0.0110162
2019-04-16;0.010952854;-0.001711572;0.010585061;-0.005770821;0.000246576;0.0207;0.0305;-0.0014;0.016169348
2019-04-15;0.002732643;-0.002809782;0.002263241;0.005046533;0.000246576;0.0028;0.0039;0.0041;0.003553412
2019-04-12;-0.018589506;-0.00620714;-0.008812885;-0.001028007;0.000246576;-0.0317;-0.0775;-0.0305;-0.044601298
2019-04-11;-0.012395351;-0.001589372;-0.008387643;-0.000380643;0.000246576;-0.0113;-0.0271;-0.0144;-0.016923618
2019-04-10;-0.004112732;0.004353119;0.009746177;0.000332005;0.000246576;0.0074;-0.013;0.0422;0.013091271
2019-04-09;-0.009799458;0.003123987;-0.002892123;-0.006361609;0.000246576;-0.015;-0.0031;-0.0187;-0.012778888
2019-04-08;0.000692828;-0.000119435;0.008271076;0.004503695;0.000246576;0.0016;0.0163;0.0205;0.012178124
2019-04-05;0.007214511;-0.003099964;0.000994496;0.002128801;0.000246576;0.0057;0.0109;0.0055;0.007143495
2019-04-04;0.016691262;-0.007887951;-0.004342044;-0.002628784;0.000246576;0.012;0.0338;0.021;0.021335618
2019-04-03;-0.007147155;-0.001514389;-0.003829743;-0.002220699;0.000246576;-0.0107;-0.0265;0.0142;-0.006977319
2019-04-02;-0.006680338;0.008861052;-0.001246023;-0.003758353;0.000246576;-0.0087;0.0104;-0.0276;-0.009461472
2019-04-01;0.005729458;0.000714977;0.008769735;-0.00039481;0.000246949;0.0099;-0.0021;-0.0014;0.002642899
2019-03-29;0.009687998;-0.004158957;0.000791834;0.00752251;0.000246949;0.0146;0;0.0211;0.012529348
2019-03-28;0.024894834;-0.014853517;-0.001438394;0.004671612;0.000246576;0.0349;0.0263;0.026;0.029431484
2019-03-27;-0.034629006;-0.002638012;-0.013317803;-0.002753425;0.000246949;-0.0554;-0.0451;-0.0699;-0.057248583
2019-03-26;0.017806271;-0.005555748;-0.00027852;0.003065298;0.000246576;0.0235;0.0472;0.0095;0.025710124
2019-03-25;-2.2298E-05;0.002793312;0.006242908;0.004000826;0.000246576;0.0071;0.0126;0.025;0.01467234
2019-03-22;-0.029588016;0.001718709;-0.00685326;-0.009033317;0.000246576;-0.0544;-0.0546;-0.0257;-0.04487813
2019-03-21;-0.012391139;-0.000423658;-0.000184984;-0.002296997;0.000246202;-0.021;-0.0142;-0.0199;-0.018657876
2019-03-20;-0.015702859;0.01654833;0.002243746;-0.004317995;0.000246202;-0.0224;-0.0079;-0.0259;-0.019357002
2019-03-19;-0.002881042;0.001169186;-0.000434364;-9.15543E-05;0.000246576;-0.0214;0.016;-0.0039;-0.00469635
2019-03-18;0.008524664;0.007542364;0.007046485;-0.000104933;0.000246202;-0.0076;0.0173;0.0104;0.005640129
2019-03-15;0.004395806;-0.004199047;0.008460295;0.004430072;0.000246202;0.0086;0.0021;0.0079;0.006478525
2019-03-14;-0.003768908;0.001798851;0.003277093;0.003572233;0.000246202;-0.0076;0.0032;-0.0065;-0.004096142
2019-03-13;0.008964137;-0.003125945;0.007980077;-0.003934295;0.000246576;0.0154;0.0218;0.0066;0.014321366
2019-03-12;-0.002212817;-0.002033467;-0.000206492;0.001437648;0.000246576;-0.0057;-0.009;0.0187;0.001486202
2019-03-11;0.024328385;0.001016304;0.002541777;0.003310992;0.000246576;0.0307;0.0405;0.0177;0.029206895
2019-03-08;0.010083593;-0.007091826;0.001548779;-0.000111953;0.000246576;0.0351;-0.0037;0.0237;0.020025902
2019-03-07;0.001365456;0.008804057;-0.000822403;0.000766366;0.000246576;-0.0034;0.0004;-0.0069;-0.00346464
2019-03-06;-0.005711711;-0.005155144;-0.002993456;0.003959765;0.000246202;-0.0138;0.0022;-0.0136;-0.009086305
2019-03-01;-0.00852694;0.011164937;0.007227585;0.008860179;0.000246576;0.014;-0.0133;-0.024;-0.006613097
2019-02-28;-0.01686069;0.012302317;-0.003760624;-0.001695624;0.000246202;-0.025;-0.0007;-0.0196;-0.016139966
2019-02-27;-0.002807939;0.00950376;0.005800669;-0.012713111;0.000246202;-0.0114;0.0188;0.0241;0.009220864
2019-02-26;0.00322966;-0.007767378;-0.006595912;-0.001153753;0.000246576;0.0054;-0.0045;0.0054;0.002524708
2019-02-25;-0.00517277;0.009175935;0.000645631;-0.003727567;0.000246576;-0.0164;-0.0158;0.015;-0.005744533
2019-02-22;0.009269608;-0.003515539;0.004702772;-0.001692946;0.000246576;0.009;-0.0099;0.011;0.0041784
2019-02-21;0.004941775;-0.011001023;-0.000339783;0.000490575;0.000246202;0.0045;0.0133;-0.0041;0.004185166
2019-02-20;-0.011873947;0.0006619;0.004040129;-0.003623567;0.000246202;-0.0283;-0.0124;-0.0041;-0.015604235
2019-02-19;0.010720519;0.001500129;0.001497135;-0.007815166;0.000246202;0.0042;0.0232;0.0041;0.009684857
2019-02-18;-0.008747145;0.004378879;-0.003287169;0.009082571;0.000246202;-0.0099;-0.003;0.0111;-0.000886285
2019-02-15;-0.004680685;0.008438071;0.004010435;0.002486845;0.000246202;0.0013;-0.0041;0.0056;0.001166984
2019-02-14;0.020349404;-0.008675207;0.000880268;0.009127798;0.000246202;0.0511;0.0345;0.017;0.034896347
2019-02-13;-0.004220983;0.008190721;0.004378605;0.005337381;0.000246576;-0.0227;0.0128;0.0159;0.00049493
2019-02-12;0.016256522;-0.003073819;0.006065103;0.009248954;0.000246202;0.0616;0.0354;0.0146;0.038302212
2019-02-11;-0.00750156;-0.00159156;-0.004736822;-0.000194733;0.000246202;-0.0296;-0.0115;-0.0229;-0.022106718
2019-02-08;0.007660788;-0.001383833;0.010232636;0.008603579;0.000246202;0.0014;0.0016;0.0087;0.0038948
2019-02-07;-0.001089531;-0.012828526;-0.009728145;0.000680958;0.000246202;0.0066;-0.0157;0.0117;0.001825695
2019-02-06;-0.035051849;0.014451191;0.002839606;0.005552813;0.000246202;-0.0609;-0.0215;-0.0379;-0.041779603
2019-02-05;-0.003120367;0.002593905;0.001627225;-0.004658162;0.000246202;0.0292;0.0008;0.0042;0.012606779
2019-02-04;0.007281255;0.000941246;-0.003339113;0.003421155;0.000246202;0.019;0.0089;-0.0084;0.0069206
2019-02-01;0.004882428;-0.001502647;-0.003868316;-0.000393905;0.000246202;0.0048;0.0086;-0.0097;0.001063599
2019-01-31;0.003405862;0.00058173;-0.00069994;-0.001982111;0.000246202;0.0253;-0.0016;-0.011;0.00537053
2019-01-30;0.012232054;-2.63192E-05;0.002747415;0.010790483;0.000246576;0.013;0.0099;-0.0054;0.005957802
2019-01-29;0.002337048;0.002729818;-0.00226194;-0.007880188;0.000246202;0.0333;0.0242;0;0.019541635
2019-01-28;-0.015577422;-0.008477291;-0.009861244;-0.010360559;0.000246576;-0.0129;-0.0301;-0.0291;-0.023302958
2019-01-24;0.009892526;-0.004015461;0.0009667;-0.001058218;0.000246576;-0.0051;0.0043;0.0189;0.005641188
2019-01-23;0.011968806;-0.006318751;0.002185302;0.004899351;0.000246576;0.0207;0.0119;0.0109;0.014872981
2019-01-22;-0.009303015;0.00207738;-0.000700905;-0.001098343;0.000246576;-0.0019;-0.0157;-0.0014;-0.005741084
2019-01-21;-0.000117966;0.004223377;0.001580057;0.005312515;0.000246949;-0.0054;0.0051;0.0152;0.004525757
2019-01-18;0.007105583;-0.007237983;-0.005464146;-0.000604252;0.000246576;-0.0084;0.0095;-0.0123;-0.004503046
2019-01-17;0.008255202;0.005738793;0.005115664;-0.011765211;0.000246576;0.0037;0.0137;0.0295;0.015216282
2019-01-16;0.002703676;-0.001841251;-9.37651E-05;0.01027145;0.000246576;-0.0095;-0.0004;-0.0125;-0.007858444
2019-01-15;-0.0036862;-0.000309325;-0.005422167;-0.00145769;0.000246576;-0.0116;-0.0008;-0.0083;-0.00736179
2019-01-14;0.008379267;-0.007071374;3.98774E-05;-0.002903661;0.000246576;0.0232;-0.0056;0.0055;0.008927319
2019-01-11;-0.000557447;-0.000967497;0.002355501;-0.00319135;0.000246576;0.0041;-0.0107;0.0028;-0.000632351
2019-01-10;0.00280616;-0.000675517;-0.006289782;-0.00916379;0.000246576;0.0146;-0.0086;0.0169;0.008629675
2019-01-09;0.015597338;-0.012504021;-0.008583466;-0.009815484;0.000246576;-0.0027;0.0208;0.0158;0.01030042
2019-01-08;0.001364205;-0.009315044;0.003445065;0.000578805;0.000246576;-0.0113;-0.006;-0.0043;-0.007424128
2019-01-07;-0.002905277;0.009877352;0.006351556;0.001705951;0.000246576;-0.0066;0.0158;-0.0304;-0.008038644
2019-01-04;0.002405822;0.004007716;0.00736771;-0.003747549;0.000246576;0;0.0028;-0.0096;-0.002391232
2019-01-03;0.00612594;0.001421557;0.007030009;-0.007674478;0.000246576;0.0041;0.0245;-0.0214;0.001513035
2019-01-02;0.035365865;-0.001805348;0.012029508;0.004715541;0.000246576;0.0454;0.0608;0.0318;0.045333045
